index,smiles,half-life
443,C1=CC(=CC=C1C#N)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)Cl,30.0
1329,C1=CC(=CC(=C1)O)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,10.0
1812,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,4.2
299,CC1=NN(C2=C1C(=C(C(=N2)N)C#N)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)F,30.0
305,CC1=NN(C2=NC=CC(=C12)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)C(F)(F)F,30.0
306,CC1=NN(C2=NC=CC(=C12)C3=CC(=C(C=C3)O)OC)C4=CC=CC(=C4)C(F)(F)F,30.0
1115,CC1=C(C=C(C=C1)N2C3=C(C(=N2)C)C(=C(C(=N3)N)C#N)C4=CC(=C(C=C4)O)O)C,15.0
206,CC(=O)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,30.0
212,CS(=O)(=O)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,30.0
213,C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)Br)C(=O)N,30.0
1920,C1CN(CCN1)C2=NC(=CS2)C3=CC=C(C=C3)Br,3.31
164,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,30.0
1635,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,5.93
1959,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,3.0
2044,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,2.56
106,CC1=CC2=C(C=C1)OC3=C(C2=O)C(N(C3=O)CCCN(C)C)C4=CC=C(C=C4)O,30.0
140,CN(C)CCCN1C(C2=C(C1=O)OC3=C(C2=O)C=C(C=C3)Cl)C4=CC(=C(C=C4)OC)OC,30.0
806,CCCCOC1=C(C=C(C=C1)C2C3=C(C(=O)N2CCCN(C)C)OC4=C(C3=O)C=C(C=C4)C)OCC,25.91
1178,CCOC1=CC=C(C=C1)C2C3=C(C(=O)N2CCCN(C)C)OC4=C(C3=O)C=C(C=C4)C,13.56
2320,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC(=CC(=N4)C)C)OCC,1.7
2378,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC(=N4)C)OCC,1.6
2415,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC=N4)OCC,1.5
2280,CC(C)(C)C1=CC=C(C=C1)SC2=NS(=O)(=O)C3=CC=CC=C32,1.74
2395,CC1=CC(=C(C=C1)SC2=NS(=O)(=O)C3=CC=CC=C32)C,1.54
2488,CC1=CC(=C(C=C1)C)SC2=NS(=O)(=O)C3=CC=CC=C32,1.21
2275,CC1=CC(=C(C=C1Cl)OC)NC2=C3CCCC3=NC4=CC=CC=C42,1.75
2391,CC1=CC(=C(C=C1)OC)NC2=C3CCCC3=NC4=CC=CC=C42,1.55
2404,COC1=CC(=C(C=C1)OC)NC2=C3CCCC3=NC4=CC=CC=C42,1.5
2260,CC(C)COC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,1.8
2363,CC(C)OC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,1.6
2364,CC(C)(C)C1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,1.6
2169,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(N3CCCCCC3)[O-],2.1
2318,CC1=CC(=C(N1)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCCCCC3)[O-])C,1.7
2452,CC1=C(N(C(=C1C(=O)C)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCCCCC3)[O-],1.4
2162,CC1=CC(=C(C=C1)OC)N2C(=NN=N2)SC3=NC=NC4=C3C(=CS4)C5=CC=C(C=C5)Br,2.1
2355,C1=CC=C(C=C1)N2C(=NN=N2)SC3=NC=NC4=C3C(=CS4)C5=CC=C(C=C5)F,1.6
2407,CC1=C(C2=C(S1)N=CN=C2SC3=NN=NN3C4=CC=CC=C4)C5=CC=CC=C5,1.5
2125,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=CC=CC(=C3C)C)C,2.27
2126,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)C)C)C,2.27
2254,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)Cl)C)C,1.8
2460,CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,1.35
2360,CC1=CC(=CC(=C1OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC)C)NC(=O)C,1.6
2460,CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,1.35
1966,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCCC3,3.0
2233,CC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)S(=O)(=O)N3CCCCCC3,1.9
2361,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCCC3,1.6
1919,CC1=CC2=C(C=C1)SC3=C(C=C(C=C3)C(=O)NC4CCCC4)N=C2C,3.31
2348,CCC1=NC2=C(C=CC(=C2)C(=O)NC3CCCC3)SC4=C1C=C(C=C4)Cl,1.61
2439,CCCC1=NC2=C(C=CC(=C2)C(=O)NC3CCCC3)SC4=C1C=C(C=C4)C,1.41
1855,CC1=C(C(=O)N2C=CSC2=N1)S(=O)(=O)NC3=CC=C(C=C3)C(=O)OC,3.88
2302,CCN(C1=CC=CC=C1)S(=O)(=O)C2=C(N=C3N(C2=O)C(=CS3)C)C,1.7
2396,CC1=CC(=C(C=C1Cl)OC)NS(=O)(=O)C2=C(N=C3N(C2=O)C=CS3)C,1.53
1779,CC(C)OC(=O)C1=C2C(=NC=C1)C=C(S2)C(C3=CC=CC=C3Cl)OCCN4CCCCC4,4.49
1918,CCCCOC(=O)C1=C2C(=NC=C1)C=C(S2)C(C3=CC=CC=C3Cl)OCCN4CCCCC4,3.32
2101,CCOC(=O)C1=C2C(=NC=C1)C=C(S2)C(C3=CC=CC=C3Cl)OCCN4CCCCC4,2.34
1744,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,4.94
2103,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,2.33
2444,CC(=O)NC(C(Cl)(Cl)Cl)SC(=S)N(C)C,1.4
1572,CC1=C(C(=NN1C2=CC=C(C=C2)OC)C)[C@H]3C[C@@H](C=C3)NCC4=CC=C(C=C4)F,6.66
1816,CC1=C(C(=NN1C2=CC=C(C=C2)OC)C)[C@H]3C[C@@H](C=C3)NCC4=CC(=CC=C4)Cl,4.19
2029,CC1=C(C(=NN1C2=CC=C(C=C2)OC)C)[C@H]3C[C@@H](C=C3)NCC4=CC=C(C=C4)N(C)C,2.69
1521,C1=CC=C2C(=C1)C=CC=C2NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O,7.4
1653,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC4=CC=CC=C43,5.8
1800,C1=CC=C2C(=C1)C=CC=C2NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,4.3
1515,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=C(C=C3)C#N,7.5
1983,CC1=CC=C(C=C1)NC(=O)C2=C(C=NC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,2.9
2041,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=CC=C3,2.6
1487,CC1=CC=CC=C1C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,7.79
1756,CC(C)OC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,4.8
2104,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,2.33
1401,C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=CC=C4,9.1
1402,C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=C(C=C4)Cl,9.1
2220,COC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=NC=C4,1.9
1305,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54,10.47
1784,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,4.4
1834,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)[N+](=O)[O-])C,4.05
1262,COC1=CC=CC=C1NC2=NC(=NC=C2)N3CCN(CC3)C(=O)C4=CC=C(C=C4)F,11.21
1478,COC1=CC=CC=C1NC2=NC(=NC=C2)N3CCN(CC3)C(=O)C4=CC=CC=C4Cl,7.9
1667,CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NC=CC(=N3)NC4=CC=CC=C4OC,5.68
1218,CC1=CC2=C(C=C1C)OC3=C(C2=O)C(N(C3=O)CCCN4CCOCC4)C5=CC(=C(C=C5)O)OC,12.73
1372,CC1=CC2=C(C=C1)OC3=C(C2=O)C(N(C3=O)CCCN4CCOCC4)C5=CC(=CC=C5)O,9.55
1508,CC1=CC2=C(C=C1)OC3=C(C2=O)C(N(C3=O)CCCN4CCOCC4)C5=CC(=C(C=C5)OC)OC,7.59
1127,C1=CC=C2C=C(C=CC2=C1)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O,15.0
1207,C1=CC=C2C=C(C=CC2=C1)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,13.0
1337,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC4=CC=CC=C4C=C3,10.0
1098,CN(C)C1=CC=CC(=C1)C2=NN=C(S2)N3CCC(CC3)C(=O)N,15.69
1479,C1CN(CCC1C(=O)N)C2=NN=C(S2)C3=CC=C(C=C3)Br,7.89
1600,CC1=CC=C(C=C1)C2=NN=C(S2)N3CCC(CC3)C(=O)N,6.38
1025,C1=CC=C2C(=C1)C=C(C=N2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,18.0
1026,C1=CC=C2C(=C1)C=C(C=N2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O,18.0
1199,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC4=CC=CC=C4N=C3,13.0
968,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C,20.0
1435,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)NCC5,8.6
1687,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C,5.5
959,CC(C)(C)C1CCC2=C(C1)SC(=N2)NC(=O)C3=CC(=CC=C3)Cl,20.0
1303,CC1=CC=CC=C1C(=O)NC2=NC3=C(S2)CC(CC3)C(C)(C)C,10.5
1361,CCOC1=CC=CC(=C1)C(=O)NC2=NC3=C(S2)CC(CC3)C(C)(C)C,9.74
955,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CS4)C5=C(C=C(C=C5)Cl)Cl,20.08
1149,CCOC1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CS4)C5=CC(=CC=C5)F,14.23
1659,CCOC1=CC=C(C=C1)C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C(=O)OCC)C5=CC=CS5,5.72
933,C1=CC=C(C=C1)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O,21.0
1676,C1=CC=C(C=C1)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,5.6
2027,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C4=CC=CC=C4,2.7
921,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)NS(=O)(=O)C,21.0
957,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,20.0
1327,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4OC,10.0
885,C1CN(CCC1CNC(=O)NC2=CC(=C(C=C2)F)Cl)CC3=CC(=CC=C3)Cl,22.7
1151,CC1=C(C=C(C=C1)NC(=O)NCC2CCN(CC2)CC3=CC(=CC=C3)Cl)Cl,14.12
1883,CC1=CC(=C(C=C1)C)CN2CCC(CC2)CNC(=O)NC3=C(C=C(C=C3)Br)F,3.58
846,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC=CC=C5)C,24.0
996,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC(=CC=C5)OC)C,19.0
997,CC1=C(C=C(C=C1)CC(=O)NC2=NC(=C(S2)C)C3=CC4=C(C=C3)N(CC4)C(=O)C5=CC=CC=C5C)C,19.0
814,CC(=O)N1CCC2=C(C1)SC3=C2C(=O)N(C(=O)N3CC4=CC(=CC=C4)C(F)(F)F)C5=CC=CC=C5,25.0
1938,CC1=C(C=CC=C1Cl)N2C(=O)C3=C(N(C2=O)CC4=CC(=CC=C4)OC)SC5=C3CCN(C5)C(=O)C,3.17
2441,CC1=CC(=CC=C1)CN2C3=C(C4=C(S3)CN(CC4)C(=O)C)C(=O)N(C2=O)C5=CC=CC=C5Cl,1.41
682,CC1=NOC(=N1)[C@@H]2CN(C[C@H]2CO)C(=O)C3=NN(C4=CC=CC=C43)C,30.0
683,CC1=NOC(=N1)[C@@H]2CN(C[C@H]2COC)C(=O)C3=NNC4=CC=CC=C43,30.0
807,CC1=NOC(=N1)[C@@H]2CN(C[C@H]2COC)C(=O)C3=NN(C4=CC=CC=C43)C,25.72
630,COC1=C(C=C(C=C1)C2=NN3C(=NC=C3NC4=CC=C(C=C4)C(=O)N)C=C2)OC,30.0
1561,COC1=CC=C(C=C1)NC2=CN=C3N2N=C(C=C3)C4=CC(=C(C=C4)OC)OC,6.77
1611,COC1=C(C=C(C=C1)C2=NN3C(=NC=C3NC4=CC=CC=C4OC)C=C2)OC,6.22
625,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=C(C=C4)CN(C)C)C(C)C)C,30.0
1464,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=CC(=C4)CO)C)C,8.11
1480,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=C(C=C4)F)C(C)C)C,7.89
564,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O,30.0
1054,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=C(C=C4)S(=O)(=O)N)C,17.0
1265,COC(=O)[C@@H](C1=CC=CC=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,11.03
502,C1CN(CCN1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,30.0
1283,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)OC,11.0
1425,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,8.8
435,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O)[O-],30.0
436,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O)[O-],30.0
437,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Cl)O)[O-],30.0
371,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30.0
478,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])NC4=CC(=C(C=C4)F)F,30.0
489,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30.0
367,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4S3,30.0
405,C1=CC=C2C(=C1)N=C(S2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,30.0
414,C1=CC=C2C(=C1)N=C(S2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O,30.0
352,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(O3)NC4=CC=CC(=C4)C#N,30.0
354,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(O3)NC4=CC=C(C=C4)C#N,30.0
1651,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(O3)NC4=CC=CC=C4C#N,5.8
266,C1CC(C2=C(C1)N(N=C2)C3=CC=C(C=C3)O)NC(=O)C4=CC=CC=N4,30.0
1250,C1CC(C2=C(C1)N(N=C2)C3=CC(=CC=C3)O)NC(=O)C4=CC=CC=N4,11.93
1274,COC1=CC=CC(=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC=CC=N4,11.0
181,C1=CC=C(C=C1)N2C(=O)C3=C(SC=C3C(=N2)C(=O)O)N,30.0
1374,CCOC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=C(C=C3)OC,9.52
2156,CCOC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=CC=C3,2.12
173,C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,30.0
174,CN(C)C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,30.0
175,CN(C)C(=O)C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,30.0
121,CC1=CC=C(C=C1)C(=O)NC2=NC3=NC(=CC(=O)N3N2)C,30.0
797,CC1=CC(=O)N2C(=N1)N=C(N2)NC(=O)C3=CC=CC=C3OC,26.0
938,CC1=C(C(=O)N2C(=N1)N=C(N2)NC(=O)C3=CC=C(C=C3)C(C)(C)C)Cl,20.99
104,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NCC4=CN(N=C4)C,30.0
1227,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NCC4=C(N(N=C4)C)C,12.02
1294,CCN1C=C(C(=N1)C)CNC(=O)C2=CC(=NC3=C2C=C(C=C3)Br)C4=CC=C(C=C4)C,10.9
99,CC1=CC=C(C=C1)N2C3=NC=NC(=C3C=N2)NC4=CC=CC(=C4)C(=O)O,30.0
145,CC1=CC=C(C=C1)N2C3=NC=NC(=C3C=N2)NC4=CC(=C(C=C4)OC)Cl,30.0
1538,CCC1=CC=CC=C1NC2=C3C=NN(C3=NC=N2)C4=CC=C(C=C4)Cl,7.13
69,COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC=C(C=C4)F,30.0
83,COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC=CC=C4,30.0
842,COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC(=CC=C4)OC,24.0
61,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1[C@H](O1)C(=O)O,30.0
1142,[C@@H]1([C@H](O1)C(=O)O)C(=O)O,14.71
2423,CCOC(=O)[C@@H]1[C@@H](O1)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,1.48
56,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,30.0
1619,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,6.13
2218,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,1.92
29,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3,30.0
30,C1=CC=C(C(=C1)C2=NC=CC(=N2)N3C=CN=C3)Cl,30.0
796,C1=CC(=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3)C#N,26.0
26,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O,30.0
65,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,30.0
1349,COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)N)OC)OC,9.88
2497,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)NS(=O)(=O)C3=CC=C(C=C3)C,1.17
2504,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)NS(=O)(=O)C3=CC=CC=C3,1.1
2486,CN1C2=CN(C(=C2C(=O)N(C1=O)C)C3=CC=C(C=C3)Br)CCC4=CC=CC=C4,1.23
2502,CN1C2=CN(C(=C2C(=O)N(C1=O)C)C3=CC=C(C=C3)Cl)CCC4=CC=CC=C4,1.11
2435,CCC1=CC(=CC=C1)NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C3=CC=CS3,1.44
2500,CC1=C(C=C(C=C1)NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C3=CC=CS3)Cl,1.12
2419,C1=CC=C(C(=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=CC=CC=C3F)Cl)F,1.49
2437,CCOC1=CC=C(C=C1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=CC=C3F,1.43
2393,CCNC(=O)C1=COC(=N1)COC2=CC3=C(CCN(C3C4=CC=C(C=C4)F)C(=O)CC(C)C)C=C2,1.55
2480,CCN(CC)C(=O)C1=COC(=N1)COC2=CC3=C(CCN(C3C4=CC(=CC=C4)F)C(=O)C(C)C)C=C2,1.28
2342,CCOC1=CC=CC=C1CNS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,1.64
2384,COC1=CC=CC=C1CNS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,1.58
2319,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC(=C(C=C4)Cl)F)OCC,1.7
2377,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC(=C4)C)OCC,1.6
2299,CC1=CC=C(C=C1)CCNC(=O)C2CCCN(C2)C(=O)C3=CC4=C(N3C)C=CS4,1.7
2300,CCN1C2=C(C=C1C(=O)N3CCCC(C3)C(=O)NCCC4=CC=C(C=C4)C)SC=C2,1.7
2283,CN(C1=CC=C(C=C1)F)C(=O)CNC(=O)C2=C(C=CC(=C2)F)OCC(=O)NC3=CC=C(C=C3)I,1.74
2436,CN(C1=CC=CC=C1)C(=O)CNC(=O)C2=CC=CC=C2OCC(=O)NC3=CC=C(C=C3)I,1.44
2278,C1CC1NC(=O)C2=CC=C(O2)CSCC3=CC=CC=C3Cl,1.74
2297,CC1=CC=C(C=C1)CSCC2=CC=C(O2)C(=O)NC3CC3,1.7
2264,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N3CCCCCC3)[O-],1.8
2371,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCCCCC3)[O-],1.6
2257,CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=C(C=C4)Cl,1.8
2359,CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=CC=C4Br,1.6
2209,CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=C(C=C5)O,1.97
2487,CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=CC=C5,1.23
2191,CC1CCCN(C1)C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,2.01
2194,CC1CCCCN1C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,2.0
2188,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=CC=C(C=C4)F,2.02
2418,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=CC=C(C=C4)I,1.49
2154,C1CCC(CC1)C(=O)NCCC2=NC3=CC=CC=C3N2CCOC4=CC=CC=C4N,2.13
2353,CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4CCCCC4,1.6
2134,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5,2.21
2303,COC1=C(C=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5)OC,1.7
2116,C[C@@H]1CC[C@H]2[C@@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC(=CC=C5)SC)C,2.3
2196,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC=C(C=C5)F)C,2.0
2071,CCC1=CC=C(C=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4C)C(=N2)C,2.44
2345,CC1=CC(=CC=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4Cl)C(=N2)C,1.63
2068,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,2.47
2073,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)N)O)O,2.42
1999,C1CN(CC1CNC2=NC(=NC=C2F)C3=CC=CC=C3C(F)F)C4=NC=CN=C4,2.8
