Trial Number,Parameters,RMSD,Predictions,Std
43,"{'alpha': 0.08813261554795823, 'l1_ratio': 0.024137973487568447}",0.12836570631435668,"[0.013736475029902093, 0.016610962993781845, 0.00926659621662138, 0.006731896470918777, 0.007729386772118635, 0.013219901332158135, 0.010557959804564884, 0.011801982401478749, 0.005351998290847172, 0.012938726939872471, 0.013000263651011007, 0.013291358835430202, 0.005215578668820793, 0.00641800908447488, 0.00308098397890999, -0.002326447638579681, 0.024937830255522663, -0.0011539103509810612, 0.00033706854620966717, 0.014914641076502658, 0.03127066477082456, 0.016111541464964633, 0.015879990977902478, 0.007801170693181543, 0.0042147431895445875, 0.025481612766404968, 0.012556866469699978, 0.016266929101565825, 0.02301372739765729, 0.0067266748753081335, 0.012556866469699978, 0.02046321526563238, 0.01102291000617863, 0.012604013444750942, 0.03654012658609995, 0.047061063310346846, 0.02915494402019041, 0.03100093335868831, 0.016685416672983268, 0.009415663914916453, 0.012719946718994643, 0.024532760263897946, 0.012887023578711208, 0.02300150375785816, 0.002215278661482514, 0.00607662748153917, -0.0001365117811053789, -0.0014888063815550398, 0.01916790814832001, 0.02663675151694922, 0.02048449038212701, 0.0213169010883703, 0.013383467987472636, 0.026983528723751902, 0.012883208475195937, 0.019514685355122692, 0.021436128493459005, 0.020352051843825145, 0.004569525590531849, 0.02059998870397656, 0.013285786473336737, 0.0157938042266825, 0.024487372823708605, 0.030629320644183094, 0.010582546716490575, 0.028684994510798336]","[0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0]"
44,"{'alpha': 0.0881351596052721, 'l1_ratio': 0.011528650497555401}",0.13034965275836882,"[0.025708520341517094, 0.016616243030371174, 0.00811819411988349, -0.003423385075121268, 0.0038593277209852304, 0.008947934270885555, 0.0020612273567716167, 0.0069185864136486865, 0.0002477482319544616, 0.01569697371490314, 0.014018155150169923, 0.015269776098332457, 8.700620336857864e-05, -0.003027356566778385, -0.010860272844731275, -0.02690672129787985, 0.02204633685723398, -0.028137676718334826, -0.017985809912832575, 0.01699347811643443, 0.043224750690398994, 0.01574074894029327, 0.004816180146145771, -0.015006205610455176, -0.0038781688826717772, 0.019355077523626838, 0.009684848146852016, 0.02562910920002991, 0.029599942567921797, 0.008351573831845413, 0.020439729587797294, 0.01719215686074769, 0.009063364084921281, 0.02924355563551308, 0.05951718425290517, 0.057733248616935184, 0.041989975255193296, 0.03165960881573214, 0.01153170846421355, 0.02301212824293963, -0.0015993674391631216, 0.017216493696224293, 0.0041849419143675445, 0.029130690348399674, -0.009334593527775548, 0.00983838900221454, -0.02470823277569263, -0.021840141395428392, 0.025251023814071304, 0.04571248728421604, 0.03662131602866192, 0.049735222330151985, -0.0018825369203134363, 0.03934636345271425, 0.005806895542003695, 0.023633539173321057, 0.04799845438529926, 0.02406644000089923, -0.005439177005191805, 0.021482916287066913, 0.0010872615521370097, 0.0035757633093064685, 0.032741313057821554, 0.03935452612817111, 0.010544532305562912, 0.03874606559530548]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45,"{'alpha': 0.08809204055086083, 'l1_ratio': 0.03573795971163675}",0.12863817326778595,"[0.012086246197674922, 0.013579455300348507, 0.012373699002281453, 0.011835395714255023, 0.012373699002281453, 0.015218812325375163, 0.012373699002281453, 0.014072720340296663, 0.011342130674306871, 0.011835395714255023, 0.012373699002281453, 0.011835395714255023, 0.01159298115772677, 0.011880433962333297, 0.011342130674306871, 0.011880433962333297, 0.026084029246505505, 0.011880433962333297, 0.011880433962333297, 0.01575711561340159, 0.026084029246505505, 0.013413788501465204, 0.015263850573453435, 0.015263850573453435, 0.011342130674306871, 0.024505636459295325, 0.012086246197674922, 0.014072720340296663, 0.021122219848175184, 0.011835395714255023, 0.012086246197674922, 0.02137307033159509, 0.01159298115772677, 0.012920523461517045, 0.025788055270689808, 0.026993811568756864, 0.017213722394888543, 0.02529479023074165, 0.013534417052270235, 0.011835395714255023, 0.01304115201232208, 0.023359544474216825, 0.013579455300348507, 0.015514701056873331, 0.011880433962333297, 0.011880433962333297, 0.011342130674306871, 0.011342130674306871, 0.014072720340296663, 0.014574506551453986, 0.014072720340296663, 0.013534417052270235, 0.012373699002281453, 0.014574506551453986, 0.012373699002281453, 0.014072720340296663, 0.013534417052270235, 0.012875485213438778, 0.011880433962333297, 0.021122219848175184, 0.015263850573453435, 0.01575711561340159, 0.02166052313620161, 0.02674296108533696, 0.011880433962333297, 0.02331450622613855]","[1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 1.734723475976807e-18, 3.469446951953614e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 3.469446951953614e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 0.0, 0.0]"
46,"{'alpha': 0.09394418543267025, 'l1_ratio': 0.0195749221106315}",0.12837557987065915,"[0.01490176988526283, 0.01542142449311834, 0.007279437200512791, 0.0056386344086635206, 0.006837739696432616, 0.011108889605939407, 0.008187610375635488, 0.009663800031112679, 0.003403756021316224, 0.012309563298385529, 0.012881496467940602, 0.013341153013619536, 0.0036705563516857796, 0.005089457252974041, -0.0008765079639446553, -0.0075107430127250505, 0.02283271888360652, -0.005449851503483251, -0.003009493334531205, 0.013362687558765027, 0.031072232838462648, 0.01612662888461571, 0.01379982385552903, 0.00389771503822396, 0.0021141565731406763, 0.024292936376968357, 0.012848818440121396, 0.016761792131624532, 0.02349562296410551, 0.006628663887654801, 0.013044076161912605, 0.018724429915720382, 0.010705073036147254, 0.014948810186578683, 0.039284182189198075, 0.053027627559253415, 0.033477591622925296, 0.03208627178322063, 0.016695751342460884, 0.011738191752289342, 0.011038407297765486, 0.024822588554673276, 0.011852144050124504, 0.0244110086228195, -0.0012801720256262333, 0.004790161210747045, -0.004396357662321992, -0.006238678326254705, 0.020411985487949216, 0.03096658217598962, 0.022924372025265816, 0.02620865654563488, 0.012617566263834082, 0.03198290389624804, 0.011761352152994555, 0.02142830720820763, 0.025559082874437786, 0.022073185023479044, 0.0016332405744162145, 0.02091082646220566, 0.011667158712612336, 0.014728457778967627, 0.025950139367279284, 0.03106909510319022, 0.009897016154160136, 0.031226678966971354]","[0.0, 0.0, 8.673617379884035e-19, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18]"
47,"{'alpha': 0.085170422367791, 'l1_ratio': 0.013076458898949697}",0.13010764161401828,"[0.024769106454655614, 0.01631148559827462, 0.007204688277604742, -0.0021029143693881485, 0.004576039517398738, 0.008930955887196555, 0.0024399336264998507, 0.0065561624169849855, 0.0006773872624536818, 0.014857815600417594, 0.013528924053296134, 0.015122351661518445, 0.0002106760996052892, -0.001639644956055025, -0.009857562535502623, -0.025605349077543405, 0.022184012556539092, -0.026063861300577654, -0.016520219170116705, 0.01675722946431277, 0.04203947318959205, 0.015726435570596786, 0.005973743832650233, -0.012840644046737702, -0.003661043629132197, 0.01948642448662752, 0.010128260373187498, 0.0249398843632871, 0.02897700151531579, 0.008187416369550006, 0.01930118663239698, 0.01738600307613595, 0.00961710752425846, 0.027365453520017152, 0.05719601475233078, 0.05893500452638104, 0.04237544244833639, 0.03193080434153746, 0.012529022403216558, 0.021870015259524672, 0.00016467260839987934, 0.0178702421329585, 0.005481006449420844, 0.029572589813597016, -0.008590749083809539, 0.008619521661426256, -0.02249107512582793, -0.020054775961008586, 0.024037291723358115, 0.0437610951170276, 0.0347272011546066, 0.04665653648252122, -0.0002960024233978403, 0.038743699452350275, 0.005760318253270086, 0.02332301718805369, 0.045023409949394154, 0.02367647946199251, -0.004838724248746432, 0.021351551079438747, 0.002298184196813587, 0.004966881948833535, 0.0316403588632322, 0.038574908415154305, 0.010369552322912139, 0.03798924123794759]","[3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,"{'alpha': 0.08798353357254948, 'l1_ratio': 0.02334905409619525}",0.128349409684773,"[0.013782893449987321, 0.016396384403741686, 0.008676610429755231, 0.0062019028245686135, 0.007262158232082203, 0.012667134091503338, 0.009953464507794692, 0.011279740257451083, 0.004824960517235061, 0.012768900115060378, 0.012875207145721808, 0.013408684961720057, 0.00462534027218167, 0.005959549328479083, 0.0019529115401260176, -0.0037268857535074605, 0.024504994766459193, -0.002319515617174646, -0.0008025970606073251, 0.01438503546960381, 0.031192787072751197, 0.01587643121082538, 0.01560459213277491, 0.006797955827021275, 0.0035887165405765926, 0.025440750650877513, 0.012390837305994667, 0.016405063666157106, 0.023283419912937572, 0.0064909802522008465, 0.012390837305994667, 0.020147811110667005, 0.011197974738285153, 0.012863156218626756, 0.03732471958490087, 0.049029473599073246, 0.03035184402809259, 0.03140447809766647, 0.016959654325555774, 0.00986273376658826, 0.012506622793871767, 0.024750101549603745, 0.012731815662927979, 0.023396325761996257, 0.0012630277120331702, 0.005675501690150304, -0.0012775910878924917, -0.0028933147950718392, 0.019422059168864983, 0.027559404062103398, 0.021136932494451005, 0.022127236032362996, 0.013327077605945058, 0.02812096973637346, 0.012595240858323531, 0.019983624843135046, 0.02232701884288106, 0.020732585751561942, 0.0037643420049531685, 0.020734011647944153, 0.012789175064379222, 0.015438587221542547, 0.024656166169790925, 0.030623825259069287, 0.010326564058281437, 0.029407396261275465]","[1.734723475976807e-18, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0]"
49,"{'alpha': 0.099491918045666, 'l1_ratio': 0.006563176524777987}",0.131352306685011,"[0.02830853575227225, 0.017239237655149224, 0.01174033505364797, -0.008117199362339523, -0.0006713526292185246, 0.008682543206660398, 0.0005181497015450194, 0.008109628846718458, -0.0033213335186367907, 0.019147944650368506, 0.014943167737003571, 0.014560909725932896, -0.000752912099479263, -0.009493895379265515, -0.014273868651693168, -0.031654841008775324, 0.020466923009626277, -0.034750995585419636, -0.02375238433047076, 0.01845564492341672, 0.04722909036958977, 0.015963826321667665, 0.0016276921248274349, -0.022820898188534333, -0.004781604418873313, 0.0185694373179447, 0.010092422741097149, 0.027212047159885816, 0.03032971546731276, 0.0075223406069102215, 0.026904984950008703, 0.014910968545697989, 0.005229533553837487, 0.03390106551242188, 0.07037479434869381, 0.0546688789178534, 0.044067240488005165, 0.032139348319848986, 0.0060165849740958935, 0.026024221741194578, -0.010281457060200191, 0.014119537094181246, -0.00016409198436051313, 0.026819339454884447, -0.0117856175495976, 0.015139088510094713, -0.03344107154387214, -0.02802339900002061, 0.030601189545028985, 0.053389454317910624, 0.04337946262203759, 0.060444547056605076, -0.007637394447609233, 0.04145239252609507, 0.007185595140162644, 0.023293433653292492, 0.0581798393958974, 0.026072169592310998, -0.006835781216684089, 0.02126946854433151, -0.0029585806257322877, -0.0018624234293825323, 0.037488922702613635, 0.042192135414699294, 0.009618865216342901, 0.04118786912869526]","[3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 1.734723475976807e-18, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,"{'alpha': 0.08768325318705036, 'l1_ratio': 0.03281092019204618}",0.1285197098027833,"[0.012080234437354039, 0.013552530102154637, 0.01199720836992428, 0.01072371053643476, 0.01199720836992428, 0.014968449478670773, 0.012398605958774199, 0.01474775769664328, 0.00945473228084378, 0.010910928541930412, 0.01210941152760347, 0.01083591369411395, 0.010933344084276146, 0.010561123585675661, 0.009689023341036059, 0.010728230114333303, 0.02821454918813288, 0.010728230114333303, 0.010840433272012492, 0.016643344901010215, 0.02817609669155603, 0.014830028162257168, 0.015319463274440788, 0.014805862527911681, 0.009399828909865331, 0.02481893505916913, 0.012096685311755631, 0.014642120668531787, 0.02017936465765089, 0.01072371053643476, 0.012096685311755631, 0.021584225799980924, 0.010409858592913141, 0.012917530941342166, 0.02824935292878435, 0.030056680782322712, 0.01917150800642566, 0.02682971901893733, 0.013677928743051009, 0.010852364568515542, 0.012408950487460027, 0.024196845688291713, 0.01371307050124458, 0.016162386428830958, 0.010326832525483382, 0.010326832525483382, 0.009294191881753837, 0.009294191881753837, 0.014988614886403259, 0.016472921997430157, 0.014988614886403259, 0.014116514641763653, 0.01210941152760347, 0.016472921997430157, 0.012238065559684255, 0.014988614886403259, 0.014116514641763653, 0.013722372670711157, 0.010455486557564167, 0.02030145256016398, 0.014880877375728144, 0.016316962159976762, 0.021687153551332692, 0.028207293570335457, 0.010530501405380635, 0.024471635796730007]","[0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0]"
51,"{'alpha': 0.08784324419100797, 'l1_ratio': 0.027109036768107712}",0.12834989038027872,"[0.013746524825145776, 0.016430245763333254, 0.011401657008085176, 0.008593272244012757, 0.009916607561112269, 0.014488980195181323, 0.011919302934816266, 0.01347268511260972, 0.0070341251085720815, 0.012932519490195622, 0.013260199515768232, 0.012598069323528215, 0.008149983415527492, 0.00849991317902593, 0.006255799761155995, 0.0030039060640264744, 0.02705882474263095, 0.0033351797094997044, 0.004834706540296366, 0.01589797811786646, 0.03110045079681921, 0.016494548358965192, 0.015986693679072402, 0.010526255683896382, 0.006311308922749042, 0.025335476646331716, 0.013121171781823912, 0.0157714012604029, 0.021828294535374868, 0.00827969571891575, 0.013121171781823912, 0.021594038556669654, 0.010377856166082514, 0.011842247934146755, 0.033346525803664304, 0.03985342909863317, 0.025659288229724853, 0.029078332751553287, 0.015821218908155976, 0.009119298784763053, 0.012956016477285571, 0.0249089631072702, 0.013352526783423782, 0.021070123161108626, 0.005276113815565018, 0.007299718830306472, 0.0032643430155462304, 0.002886547368014967, 0.017557865318110648, 0.023505602091620614, 0.017861119843957825, 0.018712891793336392, 0.01326865748716327, 0.023781114586054624, 0.013005376287744305, 0.01783337781254466, 0.018712891793336392, 0.018953113061254266, 0.006459540944243076, 0.020081518880097834, 0.015058179667273222, 0.0171197242199298, 0.023733020697189883, 0.03019806502569326, 0.010797596051264229, 0.02685504948741556]","[1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0]"
52,"{'alpha': 0.09186250179567615, 'l1_ratio': 0.02293171575780968}",0.12836540357640394,"[0.01371848304625118, 0.01652170393734928, 0.009146593983062182, 0.0066332368967906286, 0.0076786221083685186, 0.0130423061800831, 0.010422084264148736, 0.011695976961955295, 0.00529280954441242, 0.012846623290563568, 0.012957242308173253, 0.013330058267816197, 0.005160716640846868, 0.006375432251508477, 0.0029016806038668387, -0.0024426451069302323, 0.0246560260175011, -0.0012135289105487286, 0.00026014665011642527, 0.014808563953856782, 0.03103833339865636, 0.016023671243126834, 0.0158394507230481, 0.007669085493978431, 0.004151360129840759, 0.025367633553088065, 0.012581056906928963, 0.0162467818511003, 0.02295322741208726, 0.0067576584637772065, 0.012581056906928963, 0.020301383330816578, 0.01115362358231496, 0.0126859539123134, 0.03645648267266864, 0.04722730887328191, 0.029355408302552014, 0.030958984634391548, 0.016723400648951614, 0.0096650230423312, 0.012689684713409179, 0.024495135585823846, 0.012939041482408287, 0.02301959430462902, 0.00210962030438138, 0.006068978464942437, -0.00018827993858617012, -0.001595474954083468, 0.019195911695135154, 0.026697228207902934, 0.02065141418427406, 0.021479992341814715, 0.01344304134060619, 0.027133093274153933, 0.012878770379144954, 0.019631776761386152, 0.02165038512436319, 0.020380086891912737, 0.004567065146576262, 0.02058883480643864, 0.013195438673283343, 0.015685496796910274, 0.024433807659294055, 0.030368973737911056, 0.01055467416794314, 0.028632453757785944]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0]"
